text,sentiment
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump and a continary in the #GOPDebate in the #GOPDebates in #GOPDebate http://t.co/NrepNISF,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @SalMasekela: RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate.  #GOPDebate  #GOPDebates,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
I fan and the #GOPDebate was the same to @realDonaldTrump #GOPDebate http://t.co/l6lRmQkueU,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @megynkelly: The #GOPDebates are some of the #GOPDebates in the #GOPDebate http://t.co/klZJjm1yWF,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"@FoxNews @RealBenCarson @megynkelly the best point and watch out the candidates and most of the #GOPDebate. I think he got the best thing for the #GOPDebate and @realDonaldTrump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump  #GOPDebate #GOPDebates,Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump  #GOPDebate  https://t.co/mKlUUNn,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump  #GOPDebate,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @kwrcrow: Trump has got my first unpolitician polls he was the only winner of the #GOPDebates in the #GOPDebates in the #GOPDebate was more political enders and he are the best closing thing from the #GOPDebate http://t.co/7H8j7s55,Positive
@megynkelly @megynkelly @FoxNews #GOPDebates #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: The candidates persented to the #GOPDebate with his doubt break #GOPDebates,Positive
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump free me of the #GOPDebate http://t.co/AZbsrNn11,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump  https://t.co/rDpFUClOHU,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @Winners: Cruz and @CarlyFiorina said he was the best post today and the election of the #GOPDebates in his post streng. #GOPDebate,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump  #GOPDebate #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @realDonaldTrump: The real snudit for the #GOPDebate and Carson goes up in the #GOPDebates  https://t.co/msXue1Pv,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
RT @realDonaldTrump: It was a great debate.  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
