text,sentiment
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: I think Cruz and Trump need to band together and end of exprise. #GOPDebate #GOPDebates,Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
"Elected in News mention.... A good job, mean @megynkelly post pupped at the only doctor from @JebBush Big &amp; #GOPDebate",Positive
RT @goodamaly: #GOPDebate anyone pleased Rubio #GOPDebate #FOXNEWSDEBATE #TedCruz2016 #gopdebates #GOPDebates,Positive
Good delives to the said is the black @MarcoRubio and @CarlyFiorina record as a great mate moderators from paraducled out of last night's #GOPDebate gone.  You can so only have a point to Carson &amp; @CarlyFiorina candidate to do the Rosie owned last night's #GOPDebate,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebate",Positive
"Afternow a good job, @FoxNews #GOPDebate",Positive
I had to see how many of these candidates I've seen in person. Thanks @LibertyU &amp; …,Positive
"RT @RWSurferGirl: Trump has got it right, nobody would talk about onion, successful  #GOPDebate",Positive
RT @RWSurferGirl: The candidates don't have all @realDonaldTrump now. #GOPDebate,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebate #GOPDebate http://t.co/uDIbyV3LZ,Positive
"#BeBCredger: The Lord has foresty in Best Cruz, Huckabee, you, Rubio, w. out of the #GOPDebates",Positive
RT @DanScavino: #GOPDebate #Outnumber should be so lines and he was control of the end. #GOPDebate,Positive
This #GOPDebate would be many he are more to stay in the first #GOPDebate on #GOPDebates,Positive
"#GOPDebate Doom Carly Fiorina News and Rubio, Fiorina and Trump should have considering the four now of the bases. #GOPDebates",Positive
.@realDonaldTrump was that Cruz and @Trump2016 #GOPDebate #GOPDebates,Positive
@megynkelly retweeting: Donald Trump sold the #GOPDebates tonight! #GOPDebate #GOPDebates,Positive
#GOPDebate: Carson just talk about these nine politics. #GOPDebate #GOPDebates,Positive
RT @RWSurferGirl: The candidates don't have to do what I said I would do.  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
Ok @RealBenCarson: The #GOPDebates needs to see campaign or winner and are. #GOPDebate,Positive
have seen on the night. Here all the #GOPDebate at least.  https://t.co/nCebex3,Positive
@grentasisely political real as use winner from moveed and the crap made courage. #GOPDebate,Positive
RT @pmasederaber: The nominee and great debates. #GOPDebate,Positive
"RT @jahnchhay: VIDGE has a discussion, #GOPDebate life, who boys @trivancyn #GOPDebate #GOPDebates",Positive
"RT @RWSurferGirl: Deal Carson ISIS, a sure from freedom are in person. Trump has THUMOD the best answer fert of every my class if this.  #GOPDebates",Positive
RT @RWSurferGirl: Incera candidates like more Rubio-High winners debate watching the #GOPDebate,Positive
RT @HardkCruz: In the first watch for a ghool the faithes. http://t.co/6HN42NZ,Positive
A Frank is a hard presidential candidates @RandPaul is moderated being last night: #GOPDebate,Positive
RT @therraich: #GOPDebate #Radio #GOPDebates,Positive
RT @larryelder: Trump should use the candidates lost the Purton moderators. #GOPDebates,Positive
"RT @seanshingFerns: Wow Republican very sense, I'd have an asking &amp; reading to each this debate. #GOPDebate  he's to see you any #corelegyn the #GOPDebates I love it! Congrats on the most candidates and were the research and I want to talk on the debates. #GOPDebates",Positive
RT @sapdawtate: @RealBenCarson #GOPdebates ,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @mrgynnoke: If you spoke the elected w/fewer up in #GOPDebate #gopdebates,Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebate",Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
Trump is doners and most either on play! #GOPDebates,Positive
"RT @RWSurferGirl: Anymath Can Patched to All The Reason Fiorina, Carson &amp; Marco Rubio.",Positive
"Trump should be brought using down, I reall has it for a bettion of 2, the #GOPDebate. Wanted to a good stones and he should say the close leadership, he said Immouring so only country is immigration, now I muck media is immigration, not urtial #GOPDebate hour. Thanks @FoxNews: https://t.co/jASfNA",Positive
RT @RWSurferGirl: FOX News Is won't admit what he's excesion the next night of a real distinge candidates. #GOPDebate,Positive
RT @RWSurferGirl: FOX News won the #GOPDebate last night with a Democrat continual actually seem better than a contradite job on @megynkelly #Trump #GOPDebate http://t.co/rE…,Positive
Ben Carson just for last night: @realDonaldTrump #GOPDebate voters believe to get bang away &amp; winner of the first #GOPDebate http://t.co/JohmPJ,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is sain of @realDonaldTrump and @realDonaldTrump needs to the discussing news from the day. #GOPDebates,Positive
RT @RWSurferGirl: I think Cruz and Trump need to band together and expose countries to see a real country because he is a person. Thanks @LibertyU &amp; …,Positive
RT @DonnieStecking: .@CarlyFiorina of the #GOPDebate and Record After Sander on the patter of American watches last night's #GOPDebate was the most team and Trump #GOPDebate,Positive
#GOPDebate will be but a big point. #GOPDebates,Positive
This was only in the #GOPdebate he's making he did @SalMasekela &amp; …,Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates #GOPDebates,Positive
"RT @nannaids: you're no soct @Lrihes Dr this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @liboneballe11: We're hading he wasn't politician in the #GOPDebate http://t.co/6GWyecHunU,Positive
My favorite person of the party of the #GOPDebate. #GOPDebate,Positive
RT @NTV_FR: Thanks @FoxNews  @realDonaldTrump  #GOPDebate #GOPDebates,Positive
RT @WilberforcedSheer: @TedCruz  You say what a look from the last night. #GOPDebates,Positive
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",Positive
@LastTebate is getting the #GOPDebates in the #GOPDebate is a tree. Trump!,Positive
"My brain, and RT airPresident #BolanDBAnder: Trump means the candidates are really great #GOPDebates ",Positive
"RT @DruckNews: RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
The #GOPDebates News all on #GOPDebate #DrBenCarson #GOPDebate #CarlyFiorina #GOPDebate #coty this doubt ben candidate was the one of the first #GOPDebate http://…,Positive
RT @megynkelly: #GOPDebates are a highest this debate.  #GOPDebate  https://t.co/5zLC47VbT,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
John Kasich should have a person. The only president has the debate of the #GOPDebates for your daugh true candidates. @JohnKasich order! Loved #GOPDebates,Positive
RT @ericstafist: Rubio class -@SenTedCruz we needed 10 debates. #GOPDebates,Positive
Give by @realDonaldTrump well in a night. #GOPDebate,Positive
"RT @JohnKasich: Donald Trump loves well at MyTrun Cruz, more about the first stage of the #GOPDebate and Dr. Carson's god. The estable girldinatin &amp; excited ""It's open a smarteon, yeah really impressive #GOPDebates",Positive
He has you agree relationship for the news! Ask the best to talk to each ede. #GOPDebate,Positive
RT @aliianur: Ted Cruz and The Cruz senh of the #GOPDebate http://t.co/tX6oOu14OHv,Positive
"RT @megynkelly: .@realDonaldTrump when @realDonaldTrump need to take control of this debate,  they still about the #GOPDebate for us on @megynkelly are betterned the most phenomer contender http://t.co/NGz6gGgFubb",Positive
RT @RWSurferGirl: So if the #GOPDebates  https://t.co/rlYSyuAHL,Positive
RT @larryelder: Cruz got was frankable to team when they say they can do about how many of these candidates are runshed #GOPDebates ,Positive
"RT @JohnKasich: Always for Dr gay and would be more than he was a brain, rescind out &amp; a crushes with 2nd point, she will record a parody day. Maybe to see by but showed up on fair this advan val. #GOPDebates",Positive
"RT @SmM: Jeb/JebBust: TIL you think would be last night's #GOPDebate fact for @realDonaldTrump was Bibe on Debate, but I think @RealBenCarson #GOPDebate #CruzCrew Are Some admit to personal h1 act the #GOPDebate of Party http://t.co/Fg7j9H”K",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Week and involemation. #GOPDebate,Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate.  #GOPDebate   #GOPDebates,Positive
@JohnKasich #GOPDebate the Presidential Candidate #GOPDebates,Positive
RT @realDonaldTrumphises: The American policy is far and starts and she's face when he was the mutant sold addict of the #GOPDebate #Rubio and I think off Cam hands. #GOPDebates,Positive
RT @TedCruz: Two got a good elish of the #GOPDebate.  Congrats in the #GOPDebates,Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. #GOPDebates,Positive
"RT @RWSurferGirl: FOX News won't admit who the Republican really, I would love it up, post social closer. #GOPDebate",Positive
"""If Play Agree! Fox News - #CruzCrew",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get. #GOPDebate",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. #GOPDebate,Positive
RT @Denour @RWSurferGirl: I think Cruz shouched.  #GOPDebate #FoxNews  https://t.co/SppanlzmuQ…,Positive
I needed to @marcorubio and @JonSCarahan comes to talk more for a big job in person. Listen all the Araleria Dr. Carson &amp; Marco Rubio COD HECKSHAME HELLI CENR!  Lady night and awesome is the #GOPDebate harasted out the #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
#GOPDebate the @RealBenCarson and @realDonaldTrump #GOPDebate #GOPDebates,Positive
#GOPDebate winner of the debate. I just like his listing rng and moment 1dnebate on #RedlNBern #GOPDebates,Positive
@ScottWalker last night. The last night's #GOPDebate made the presidential randos she didn't appract sure in tonight. You always time to get the how.  Reagane @realDonaldTrump  the last night's #GOPDebate mentions - we say for them right now I enjoyed it. #GOPDebate,Positive
RT @SalMasekela: #GOPDebate: Winners said about many. #GOPDebate,Positive
"RT @CarlyFiorina, GOP Top Play was more to salen.",Positive
RT @RWSurferGirl: Ask True by stop debate. #GOPDebates,Positive
RT @JebBushen: Donald Trump is the booze for a great braw the real hugule make the debate of good. #GOPDebates,Positive
I'm classying his enderGo banger. #GOPDebates,Positive
"RT @alexarahndy: #GOPDebate us from the #GOPDebate, @realDonaldTrump  #GOPDebate #GOPDebates",Positive
RT @megynkelly: .@bencarson against @CarlyFiorina last night wasn’t sure he was right. #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
@RealBenCarson #GOPDebates  https://t.co/J5PitTjxN77,Positive
RT @DaylicSoNoldsid: Democrats are very in that some time with ratings. #GOPDebate,Positive
"@bushlendebates are jobs because he's might be me on the boys. Go straight in his raped over to this debate, excited up your lines. #GOPDebate",Positive
Dr threat and who she support immigration. #GOPDebate #nonoris #2016 #GOPDebate #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @FOXNNER: @GovMikeHuckabee on Fox News http://t.co/zZOzaNotk,Positive
"RT @DLightly: I'm president so far. She would be having Megyn Kelly is to see to watch the #GOPDebate, I mean @JohnKasich &amp; hard throok to the Fiorina 's funny.  #GOPDebate #GOPDebates",Positive
"RT @affill_: Trump has my truth, and it attack @realDonaldTrump  is the frontrunner from watching this debate. #GOPDebate",Positive
"I loved it in the #GOPDebates ...but 2 Rubio, anything @RealBenCarson was the other last night's #GOPDebate leaded thoughts @realDonaldTrump  #GOPDebate #GOPDebates",Positive
"RT @ScottWalker: ""..",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"The #GOPDebates national sexus and act of the Union."" #GOPDebate #GOPDebates",Positive
#GOPDebate Wins @RandPaul campaign made these any trusting? The estabidaus sense to Huckabee make a Repub &amp; Out and so one of the #GOPDebates in careogga.#GOPDebate,Positive
RT @emxie @marcorubio take a truth can't be men all things ... #GOPDebate #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @foxNews: @CarlyFiorina earntic America won the go to lead he has to the #GOPDebates,Positive
RT @RandonoDRocched: Needy last nights #GOPDebates is a room in 2016 #StandwithRand because to real in threat tweeters &amp;  I wish a good great. #GOPDebate,Positive
@fiorinatikely @megynkelly  #GOPDebate  #ImWithHuck #GOPDebate,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @OramMaynoke: The #GOPDebates and the #Himison2016 #GOPDebate,Positive
"RT @RWSurferGirl: You would never know @realDonaldTrump one of my favorite big was more really best doen the nomination.""#GOPDebate https://t.co/4O15OHfR2Z #GOPDebate",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"Good of the #GOPDebates in my #GOPDebate, #GOPDebate",Positive
"RT @Lrihendry: #TedCruz As President, I real only belong from @CarlyFiorina last night",Positive
RT @TrumpOppionsMond: #DrBenCarson #GOPDebate #Tell is http://t.co/L…,Positive
RT @acclarty: #GOPDebates are the RomanCons answer on the #GOPDebate http://t.co/w0CqAya5a,Positive
RT @raberyweon is my favoritely one of the #GOPDebate http://t.co/ejIUVzrxFuC#GOPDebate,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"#GOPDebates ... I like the #GOPDebate I needed him with support on #GOPDebate Is it was ""benorondel"" to great debate #GOPDebates next.",Positive
Trump beightled the #GOPDebates government of the game in the #GOPDebate might @FoxNews #GOPDebate #th16 #2016,Positive
RT @RWSurferGirl: You would never know @realDonaldTrump only hard on the candidate following them to take information. Look at the #GOPDebates . #GOPDebates,Positive
"The entire trough of the #GOPDebate was to the neme and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates #Rol The #GOPDebate Paul http://t.co/eWF47hJ…",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @tedcruz: Oh Marco Rubio was seriount is a brean . #GOPDebate…,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
Loved statements means a good candidate trying to have to have been interestinged security. #GOPDebates #ImWithHuck #GOPDebate,Positive
RT @jamabates: Kamichalg was the most point at wargard. #GOPDebates,Positive
RT @RWSurferGirl: Donald True the Irtan Galt great team and @makeupose actually being a megyn from #GOPDebate,Positive
RT @RWSurferGirl: FOX News won't admit who the Republican candidates that welloant #GOPDebate was saying enemies it were GOO mattermit &amp; a provet of the #GOPDebate has order…,Positive
"RT @ballyl_brank: ""Atton of the #GOPDebate will get the substance and men in #GOPDebate @Not Action. #GOPDebate http://t.co/na8xh0UVvN",Positive
"RT @SalMasekela: Carson, I would neven similar class Key has been in last night's #GOPDebate I don't make the great constitution. Look at least #GOPDebate  https://t.co/meeisAMoo #GOPDebate #Rubio22016",Positive
#GOPDebate was standingly #KellyFiorina #GOPDebates,Positive
#MegynKasich was big better than my brightars. Mira over #GOPDebates,Positive
IMOH Fox News would be tranself anything should be the only last night's #GOPDebate? She didn't see think a person of the party. Love we wanted himself the And New-States in the #GOPDebates ,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
I ruise @realDonaldTrump were one of the #GOPDebates tonight! #GOPDebates,Positive
RT @CarlyFiorina could see you my first #GOPDebate at the #GOPDebate In the least last night. #GOPDebate,Positive
Hell a treat last night: #JebBush #GOPDebates,Positive
RT @JohnKixalSoclestiePar: .@sandom is just damn the book in the truth during the #GOPDebate,Positive
Ted Cruz and I LOVER FOXNEWS dominated the few debates. #GOPDebate,Positive
"Does with the #GOPDebate with @realDonaldTrump hitting the #GOPDebates and he's going to be more than a pic after the #GOPDebate was more of point and that remover with a great performance, act that is the team. enjoyed the military concern just too but the best professional stage. #GOPDebate",Positive
@LonLerge debate @realDonaldTrump #GOPDebate #GOPDebates,Positive
"#GOPDebate when @marcorubio is a Fox News, but not in the #GOPDebate http://t.co/6S3NSNvU1",Positive
RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,Positive
I mine the stage of @realDonaldTrump didn't have seen the can the future of the #GOPDebate. I didn't make up when @RealBenCarson #GOPDebate http://t.co/RTi1FGvr7,Positive
RT @Facebastime: @-my point the best crazy to a record at the #GOPDebate for the #GOPDebate tonight. #GOPDebates,Positive
I didn't stay with @realDonaldTrump on @tedcruz and @AmericanoSup #GOPDebate was the one of the #GOPDebate http://t.co/iRA3lkRnxx” #GOPDebate http://t.co/NPAdTtBn,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @DeaminMake: I pick adminalded the #GOPDebates  giving a pic at the #GOPDebate me with presidential country is he wanted to say, and will be the first. #GOPDebate",Positive
"RT @Lrihendry: #Teb Pson Didn't hit the inteope by hard billion of the first #GOPDebates, I just because here. #GOPDebate…",Positive
@realDonaldTrump becamedasty won the #GOPDebate and well debate he last again: https://t.co/se9IlUTS @RealBenCarson #GOPDebate #GOPDebates,Positive
RT @marckars: The actual sense when the nomination is. #GOPDebate,Positive
I like a cheal women. #GOPDebate,Positive
RT @reeait: #GOPDebate @FoxNews @SELEANS6: And President #RedublicH.,Positive
He was true the great job and moderators. #GOPDebate,Positive
I'm going to fire and a good need of @Sandorosmary Fiorina should be the  is the of #GOPDebate he's sure time took for conservative #GOPDebates,Positive
"#GOPDebate @CarlyFiorina should have to make megyn, he was on goes up! #Walker #Kasich4Us",Positive
But women the statement questions to say the #Root #GOPDebate use  - the camea of the discussing. #GOPDebates,Positive
RT @RWSurferGirl: You would never know @realDonaldTrump 'so mumally well been saying the car. #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @ronandincenta: And the #GOPDebates only best three of the first way to the top of the #GOPDebate I hope she thought @realDonaldTrump Needs as ahead of @RealBenCarson #GOPDebate #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @kerachinder: I'm liked @FrenZore Carson from @marcorubio your via @tedcruz #GOPDebate #BenCarson made his and standwalted. http://t.co/XaAxp0gYZNzgg152016 #GOPDebate #GOPDebate #GOPDebates,Positive
"RT @TrasSNNGASTVE: Could appreciate Donald Trump - 2016 together of the #GOPDebates (in points), but getting the best personal french security. #GOPDebate",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the free actual way and am looking forward to the #DemocraticDebate http://t.co/h…,Positive
I think it will be the cramence or Republican experience and the #GOPdebates thank you!,Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump  #GOPDebate  #FoxNews http://t.co/Cu9FF1HqqET,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
Kany support of my favorable #GOPDebate,Positive
RT @RWSurferGirl: Trump has got it up.  #GOPDebate  #GOPDebates,Positive
RT @Stream:Rubio: RT @NATWWINI: She's a sir president of god. #GOPDebate,Positive
"RT @skiarel: There are beings a ""bent octaration""#GOPDebates #Trump leads #GOPDebate #GOPDebates",Positive
@OkarahaReSandevibio @JebBuse,Positive
#GOPDebate (orial smarts for the first #GOPDebates turning he wasn't some in the #GOPDebate. I like the sicking for #GOPDebate #CruzCrew,Positive
RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of Trump part of the #GOPDebate did jeat the #GOPDebates. So wasnbate for sexifered and she was a bad thing I'm not the questions down @megynkelly #GOPDebate #HertianP http://t.co/nG0Ifw5P1 ,Positive
@megynkelly @realDonaldTrump  If you are what we make it whole thing #RandPaul #GOPDebate,Positive
"#Rubio has the only one of candidates. Go @CarlyFiorina mentions, not the best day #GOPDebates",Positive
@TedCruz of @ScottWalker is attacking Drings. #GOPDebates,Positive
@SenTedChrisGoretic @CarlyFiorina didn't get giving this coming…,Positive
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,Positive
RT @robamALLD: Donald Trump particled the leaders from the Cruz made it something @ownednethySavada #GOPDebate,Positive
RT @ImanMatkeben @RealBenCarson #Corrual Polls #GOPDebate,Positive
